Pop_id,Peak_time,Peak_height
0,686.4233879013436,1994
1,843.1377642470783,1995
2,1073.709626186003,1994
3,1251.5861756106506,2000
4,1317.286442507722,1997
5,1520.1177378805287,1997
6,1700.10697090908,1996
7,1824.7046602831615,1996
8,2018.6933376806808,1999
9,2257.331819596146,1998
10,2336.292376468937,1999
11,2490.2864114328177,1995
12,2663.8480104827213,1998
13,2767.661320114371,1998
14,2945.065440367953,1999
15,3109.4732319241543,1997
16,3307.7170370587755,2000
17,3468.591962924952,1998
18,3660.3864713652856,1999
19,3758.562784867847,1996
20,4044.063823216208,1998
21,4118.393363805048,1995
22,4296.524148009914,1994
23,4439.169347914303,1999
24,4666.221511912875,1998
25,4847.58083984864,1996
26,5009.101646923861,1998
27,5207.932826955075,1995
28,5380.925705139468,1998
29,5509.805377084155,1997
30,5703.05562342616,1996
31,5785.374725348453,1995
32,5974.612966670546,1997
33,6155.052625834091,1996
34,6328.617720489625,1997
35,6525.618552934609,1997
36,6681.368157182441,2000
37,6793.961098111371,1997
38,7058.422903858233,1998
39,7174.506631910283,1996
40,7349.394662471083,1997
41,7445.118263798561,1993
42,7669.22722585251,1999
43,7821.617767594915,1995
44,7924.980016556591,1995
45,8163.511689521673,1999
46,8329.092987002163,1998
47,8495.037142916293,1998
48,8650.268670460255,1996
49,8784.335512259582,1997
