Pop_id,Peak_time,Peak_height
0,823.8063112868467,1997
1,955.481405184872,2000
2,1008.2719347760982,2000
3,1288.4257780693044,2000
4,1393.1645908889623,2000
5,1604.0553406328634,2000
6,1782.1315155355403,2000
7,2000.9886194135845,2000
8,2035.0879840398582,2000
9,2143.5309059345077,1999
10,2485.1534404639133,1999
11,2579.59416476965,2000
12,2662.511614241571,2000
13,2715.2225811168155,2000
14,2829.5807406406448,2000
15,2978.1752011969334,2000
16,3230.6877262819435,2000
17,3193.904131851713,2000
18,3306.0191518894103,2000
19,3496.389090367393,2000
20,3569.1697907398598,2000
21,3672.4350766404973,2000
22,3785.6760155272395,2000
23,3975.7501541108577,2000
24,4146.651267621817,2000
25,4367.129637414213,1999
26,4452.363788549262,1999
27,4618.325139494124,1999
28,4789.895187837274,2000
29,5026.909501800617,2000
30,5253.209566339302,2000
31,5395.115554649545,2000
32,5575.299513712819,2000
33,5686.163471990232,2000
34,5777.92920163996,1999
35,5959.376384555813,2000
36,6238.608810318114,2000
37,6470.297847344633,2000
38,6440.662760057904,1999
39,6552.795071705976,2000
40,6725.322708889683,1998
41,6921.08662402655,2000
42,7196.996450332963,2000
43,7197.395804113922,1999
44,7396.301422207754,2000
45,7438.3832164905125,2000
46,7607.409943575624,2000
47,7790.41758902146,2000
48,7875.5451468758465,2000
49,7963.946382481802,2000
