Pop_id,Peak_time,Peak_height
0,469.207700439294,758
1,615.6307047425953,709
2,842.3560697688962,711
3,1020.215722274833,736
4,1223.6649348910507,634
5,1421.478880323622,668
6,1603.5875625020885,702
7,1797.044843423898,739
8,1918.9663407036487,676
9,2114.121825171651,718
10,2352.7731316297472,670
11,2531.9185743859707,740
12,2731.6114413047726,743
13,2761.473529724134,740
14,2977.050111382722,785
15,3206.811065553843,755
16,3445.692908847132,687
17,3656.5292230613645,785
18,3767.3132675258566,690
19,3999.0755901540615,795
20,4220.894512412748,727
21,4404.6279440716,754
22,4565.39541442797,749
23,4802.653618534885,707
24,5033.717778026542,678
25,5163.308652520258,729
26,5438.005450039847,727
27,5598.400266167426,723
28,5791.326592208748,699
29,5959.799648822203,704
30,6191.12054238376,676
31,6321.485040246021,826
32,6514.746263716066,729
33,6713.638397151957,690
34,6899.017360620846,656
35,7098.640959731899,762
36,7268.70553396965,769
37,7404.795411901362,737
38,7599.614409690449,663
39,7821.878504375223,764
40,7998.628811847739,725
41,8180.192453674129,702
42,8413.61745939302,739
43,8536.949447571762,748
44,8712.272389386153,753
45,8906.680946106233,732
46,9151.185650145477,727
47,9358.059982409466,720
48,9543.778215210266,779
49,9707.250169934421,779
