Pop_id,Peak_time,Peak_height
0,607.5780611374514,1802
1,759.7748075669452,1821
2,894.3646057367428,1815
3,1016.2942145468871,1815
4,1198.4925888835457,1825
5,1242.9833953644047,1794
6,1306.9779284542942,1783
7,1499.8661479465413,1813
8,1655.1290771026243,1814
9,1817.689102379701,1814
10,2010.0013253327745,1792
11,2168.874215786054,1779
12,2358.0806816805552,1803
13,2482.9901837206344,1809
14,2673.35261134958,1832
15,2788.9320786333737,1793
16,2938.8047999546106,1807
17,3109.818169802893,1817
18,3236.889070253561,1813
19,3446.418604353323,1808
20,3605.345936454221,1833
21,3791.6848466255515,1805
22,3978.993395478995,1779
23,4134.9379163916055,1826
24,4320.946186652466,1781
25,4488.548765771345,1795
26,4533.019191474333,1782
27,4741.382528853968,1812
28,4885.632005662471,1824
29,5016.014793360146,1812
30,5156.76506142352,1795
31,5319.532845025552,1816
32,5491.567110232873,1803
33,5653.470581122526,1815
34,5833.1781561297785,1801
35,5956.98863469557,1799
36,6115.762764501106,1822
37,6272.052494594063,1787
38,6430.888252722664,1796
39,6551.731974908441,1809
40,6721.295013315615,1821
41,6920.529088373011,1800
42,7113.288406251241,1794
43,7228.303379917731,1800
44,7411.293933934004,1796
45,7532.68791940944,1825
46,7719.268754987252,1825
47,7817.413513512277,1789
48,8012.67294691332,1826
49,8181.146056613995,1818
