Pop_id,Peak_time,Peak_height
0,73.20459799866894,3613
1,84.8544755767878,3614
2,99.35076665176705,3615
3,113.42358631964481,3641
4,127.30391319404578,3596
5,142.62758088671114,3587
6,157.97700131950808,3606
7,173.85507552024964,3588
8,187.84307418161373,3584
9,201.05818765929922,3596
10,218.08586414663657,3593
11,231.24635585308954,3589
12,247.01535932963412,3632
13,262.2746150810369,3637
14,275.87050445471175,3648
15,291.99743421762247,3602
16,305.7488297020995,3599
17,319.76956873288276,3640
18,334.84224759248264,3590
19,347.0589182585865,3594
20,364.1941979661592,3594
21,378.9489174890278,3596
22,393.56854548622437,3623
23,410.85205836942026,3615
24,426.71494340242134,3576
25,442.37765578991565,3616
26,456.9547949012862,3629
27,476.3003686375997,3583
28,491.433206014606,3587
29,508.0164717625573,3613
30,526.2929964920475,3582
31,537.777187488403,3605
32,551.8750045468985,3630
33,569.1764782588945,3600
34,582.9151646218102,3608
35,603.1731697925029,3622
36,615.8673238538469,3584
37,633.7726438033777,3624
38,646.7043877965046,3591
39,663.491868423257,3590
40,674.3541020826956,3615
41,686.6355004286403,3588
42,698.2352757452117,3635
43,716.5867647936165,3606
44,728.2399741430362,3574
45,743.6246864658874,3628
46,756.9030053846695,3636
47,769.3471697399873,3627
48,784.0872853170218,3557
49,800.6351578776099,3611
50,815.3119420610318,3692
51,829.6396923221624,3606
52,843.2452039154772,3620
53,860.2173452927752,3564
54,875.0344607057111,3594
55,890.52795995054,3588
56,905.1474717435481,3601
57,919.0897251785469,3644
58,934.0262597354749,3621
59,946.7110657376836,3632
60,962.0138269450704,3612
61,979.0566706492335,3574
62,993.0173773179733,3607
63,1012.1103242124676,3553
64,1026.7526888813647,3593
65,1043.5625242881747,3583
66,1057.049810682334,3621
67,1072.0021334331002,3599
68,1087.7606129402295,3623
69,1102.3045623134524,3583
70,1117.4391783960793,3614
71,1132.107721424966,3627
72,1145.2470397074646,3619
73,1159.9347987736908,3644
74,1172.6575244838864,3597
