Pop_id,Peak_time,Peak_height
0,64.52168521549541,3631
1,90.87474698709245,3667
2,113.85169303051842,3619
3,141.43335476973374,3630
4,162.78125564997984,3643
5,187.96903686085477,3623
6,199.60851704537168,3665
7,219.74216678823748,3607
8,247.39595369848544,3625
9,281.29571390885377,3647
10,309.870705751246,3644
11,337.6308876188407,3639
12,361.5875439076694,3660
13,397.7236463283762,3635
14,423.70222903266404,3623
15,451.20889528486674,3639
16,485.1343142509477,3645
17,516.5849331981984,3631
18,541.0552345337687,3639
19,568.3031519542981,3653
20,596.3128432326944,3594
21,623.5590111993297,3650
22,647.7497044134755,3655
23,679.0783235506109,3631
24,707.5471531735827,3603
25,738.2674048792917,3634
26,760.1956039937119,3648
27,786.4747009651534,3622
28,808.6325831093096,3624
29,833.6736414884151,3617
30,861.3501687924218,3597
31,886.8032558996535,3584
32,910.8389598676547,3602
33,941.9249342416666,3644
34,969.9437412470422,3636
35,997.7819603650597,3634
36,1021.5190607139705,3652
37,1048.6169119308427,3626
38,1075.60779519851,3637
39,1098.8287282551482,3613
40,1127.0194891118704,3620
41,1152.6689207972586,3634
42,1180.989613741994,3595
43,1212.0803084520323,3620
44,1232.345318894711,3616
45,1260.2660557295972,3630
46,1289.2466228789033,3636
47,1317.3008316565945,3647
48,1348.7477397159914,3638
49,1376.9016350622958,3635
50,1407.8374408067775,3643
51,1435.5060311348013,3627
52,1458.9849437745477,3643
53,1488.5058690998228,3621
54,1513.0551345906347,3607
55,1540.345102910743,3631
56,1575.4954833470736,3618
57,1600.7291543001481,3643
58,1636.1032567810316,3625
59,1661.653258395942,3628
60,1689.3881847970279,3631
61,1716.6498552577889,3655
62,1742.3222397959537,3619
63,1770.9481992642538,3609
64,1782.6658164246542,3640
65,1805.2133379526551,3636
66,1833.3548884563352,3642
67,1852.6119525425806,3617
68,1885.2063219528227,3632
69,1912.3256137092512,3617
70,1931.6295981880887,3625
71,1961.3828070099587,3627
72,1988.1606848791057,3645
73,1998.4017830300452,3619
74,2025.8102549406058,3605
