Pop_id,Peak_time,Peak_height
0,61.334991695416306,1821
1,70.81611123345252,1809
2,81.0884141454055,1800
3,93.31952977003623,1777
4,106.45823665897532,1799
5,118.66472403759578,1791
6,128.71132274551238,1800
7,142.85073012300754,1791
8,157.12025461840312,1777
9,169.30523166534672,1806
10,181.61003129932965,1796
11,196.30941582439448,1810
12,210.73979411651635,1783
13,220.87186061079584,1804
14,235.17323452994066,1769
15,247.59964947332332,1797
16,260.5090830814411,1794
17,272.9748606567907,1818
18,285.92019751828104,1779
19,299.28588884587623,1811
20,315.0312911404336,1790
21,326.5773127235005,1797
22,339.37157676181124,1813
23,350.8664357938002,1776
24,364.9766526392245,1799
25,378.65714056228984,1774
26,391.8357082145221,1796
27,406.60413619394444,1787
28,417.7110718636245,1808
29,425.82477938382084,1776
30,438.090930808842,1793
31,451.87121327112607,1776
32,465.6121059391969,1816
33,479.43752689395933,1815
34,491.5226191913662,1824
35,503.7313770274966,1804
36,516.1819394872942,1808
37,528.992944891862,1803
38,544.4999581211177,1766
39,560.0895804298505,1825
40,572.6321423025425,1783
41,587.175264130623,1775
42,600.0188067204516,1801
43,610.8219180484155,1804
44,625.7573496735353,1800
45,642.7587020950889,1785
46,654.2577612221339,1822
47,664.8209817904817,1772
48,677.1622011518086,1795
49,687.6671664879826,1815
