Pop_id,Peak_time,Peak_height
0,57.363647688249934,1810
1,94.52908670127654,1828
2,144.36042239941818,1794
3,194.86409001751124,1806
4,237.9822125775989,1814
5,264.24837217076725,1830
6,298.92616862251634,1824
7,338.99544838509684,1802
8,375.2613458395265,1842
9,402.29000465246486,1792
10,432.6086014830303,1819
11,471.6256634635001,1824
12,511.1773146270897,1795
13,545.3159312567677,1824
14,602.7173330390749,1826
15,660.307026338231,1841
16,694.0778943969276,1821
17,727.2790215357288,1819
18,761.272499110917,1825
19,817.7487087947399,1810
20,861.6135027561243,1825
21,910.7943634867275,1811
22,945.9375413257955,1825
23,987.6927462959131,1808
24,1033.0033341038538,1837
25,1072.9113041965873,1816
26,1105.250229951664,1831
27,1146.106034065389,1810
28,1195.8980010768576,1845
29,1241.1409315362182,1835
30,1272.8664253572535,1793
31,1312.1327209664382,1831
32,1345.043637498692,1805
33,1379.357341818928,1813
34,1430.3217784694086,1817
35,1464.1088240191716,1808
36,1512.1255272378012,1836
37,1547.5055132316977,1813
38,1583.0436238387454,1821
39,1625.644085666605,1807
40,1676.0849503235393,1797
41,1727.6881700994913,1798
42,1768.4336989509004,1840
43,1807.706111403559,1810
44,1850.6926034711373,1809
45,1874.4860065705413,1834
46,1915.6679312701779,1821
47,1961.595102655418,1814
48,2011.4624550441677,1824
49,2044.1368596679354,1834
