Pop_id,Peak_time,Peak_height
0,53.49225251897223,1807
1,74.7443059873367,1807
2,100.2556349939714,1805
3,120.40796315595115,1827
4,137.08539519008784,1822
5,169.80474538022278,1827
6,195.7833901032269,1824
7,221.09768209317383,1838
8,249.24128216263009,1813
9,282.6833035088681,1810
10,307.51016364717736,1798
11,333.85626719981013,1827
12,364.97760628092897,1841
13,396.53818790322924,1810
14,426.3399894295089,1806
15,455.3171781804747,1802
16,489.8032697045042,1820
17,524.6259397481323,1826
18,543.374403314794,1823
19,571.9508074646858,1790
20,598.6045346570148,1842
21,636.1033856808253,1793
22,663.4907703051651,1813
23,692.22507943009,1828
24,720.2035467495997,1821
25,746.1582396479191,1818
26,783.1040769651788,1817
27,814.7523358910329,1820
28,843.0192202174162,1809
29,864.9557622102345,1796
30,887.2432059270716,1819
31,919.9373280556001,1817
32,947.8798668755403,1832
33,968.7673404274385,1845
34,999.7691595048477,1780
35,1034.2203840740137,1827
36,1062.636338426159,1845
37,1096.7434429378422,1818
38,1129.8987039654792,1830
39,1155.150343690616,1829
40,1187.1753220352766,1820
41,1216.0149698537653,1814
42,1247.461172209924,1832
43,1272.8609254338746,1825
44,1304.8531285132615,1802
45,1334.0912985222617,1825
46,1364.742190925407,1814
47,1390.163400855585,1801
48,1425.0186894773647,1829
49,1455.8397570647505,1826
