Pop_id,Peak_time,Peak_height
0,694.287983188895,7108
1,866.5469838931562,6937
2,949.685400614821,4215
3,841.6525033707968,6314
4,937.2455286811337,5430
5,829.7877200345649,4819
6,849.6610488493369,4486
7,698.2065731444138,2983
8,840.0143391500848,3915
9,955.7655442636511,2128
10,847.2498515942915,3019
11,950.4480010740871,3015
12,810.7281966697644,2707
13,798.8613072494824,2694
14,817.0834487460145,3317
15,1004.5012344263336,2118
16,932.0931150851802,2417
17,977.6550474587984,3044
18,827.0092560503412,1179
19,952.8383522250812,2419
20,826.4510639704126,1504
21,946.8022584222771,2731
22,873.3106402621456,2116
23,979.4656924681343,1828
24,861.9074998154499,3018
25,1034.8553212088987,1505
26,1020.3146417306626,1500
27,1044.1791451074464,895
28,870.6502438952167,1814
29,999.5686609425036,1523
30,907.2919259413464,1512
31,833.2774128547858,2100
32,975.0678045836964,2392
33,842.2115630323502,2408
34,1118.777854471565,1195
35,846.4898756464739,2710
36,1184.8339105125556,597
37,1005.6759598023266,2712
38,1031.8171776259578,1515
39,981.0741532708875,2125
40,984.3680029006588,1214
41,1067.7274813332178,306
42,988.8058557382865,1503
43,715.2049079584414,3263
44,877.4533736015874,1507
45,811.9684755656502,2386
46,1174.6449580143328,300
47,961.0610191739471,1805
48,1034.6483345284855,1801
49,1065.8877505265757,929
50,846.4290819758397,595
51,884.1080679983173,898
52,931.6391101531557,1207
53,1092.2306438674834,911
54,973.5741252307266,1506
55,1365.6044563524517,296
56,911.3743897536317,1806
57,841.1301295169445,2106
58,1148.2246162914466,915
59,1058.908480918822,603
60,877.6978334014213,1187
61,1234.190312020732,296
62,964.4482787466166,910
63,975.1123316104325,1504
64,1064.738994307675,2692
65,1082.06304881647,597
66,1071.4978534513452,1527
67,852.4256885768292,2725
68,829.9632513526309,1490
69,991.3474279125724,2105
70,963.6969989225393,1226
71,848.3698757206109,1207
72,1119.3147344633005,610
73,969.2763520407304,615
74,974.02765550492,1204
75,823.2722538593822,611
76,1007.0599856794353,599
77,902.6745762819345,1191
78,992.0183637376488,1802
79,910.9331346159606,1211
80,863.4085935970662,1184
81,1042.4409239906006,900
82,969.3148509092509,1508
83,1248.1189632502558,297
84,788.9774086139527,614
85,1147.4686067179168,610
86,948.5375094591838,2128
87,1033.608079635541,1793
88,1070.6106226495283,302
89,1029.0689623778221,308
90,1153.783879299999,309
91,970.7813942163672,609
92,991.4680414290654,890
93,932.3803922086479,1488
94,941.2460875420217,921
95,1256.7138106640646,297
96,1088.2474991345548,905
97,983.6968572815945,620
98,1323.9000247922313,304
99,894.2944028727497,2132
