Pop_id,Peak_time,Peak_height
0,640.6813782148225,16385
1,735.3400426960125,10022
2,774.1001075761102,8331
3,722.5551077867184,7419
4,784.1296316421958,5718
5,745.2949733699488,4890
6,729.1921974549062,3695
7,724.2747931438913,5433
8,790.2570010037633,3961
9,738.2572824891682,3686
10,727.0431974283154,3136
11,759.1800976321432,3454
12,634.2539479683616,2547
13,786.6786517667549,2571
14,732.349268057039,3689
15,747.8444831703416,2308
16,802.2978144699335,1427
17,708.5912062810519,2000
18,853.6514100358752,849
19,708.5615399183209,1714
20,773.7096047131474,2574
21,755.3602766420295,2009
22,772.7654987339505,1729
23,854.6981259794338,2017
24,767.5566342813238,2283
25,775.3262136234558,1426
26,749.793920701876,1988
27,911.2382065999789,1426
28,819.3934784415945,1717
29,729.313271799958,856
30,764.1090203622132,2025
31,891.743064393745,864
32,905.0477878836405,579
33,952.3738207882678,852
34,729.369010915386,1419
35,716.0803286176244,1155
36,915.683846181038,2271
37,735.9168011465061,1983
38,738.7123124271109,1727
39,730.7114935133873,1150
40,847.3421040219475,861
41,780.6283928837512,1146
42,745.8150653230608,851
43,883.8040875245775,844
44,792.9921457591472,569
45,878.534227862168,1132
46,897.4127845986376,855
47,829.1466651484425,856
48,920.335061843605,1434
49,768.5076161242399,1154
50,876.2600715706701,867
51,790.7720026504542,1450
52,839.6595923273027,1731
53,930.7187089944019,570
54,753.4808029030291,1166
55,902.650262572405,2004
56,777.2257134137403,1725
57,796.323081128688,1144
58,670.614466755583,586
59,741.5288914833957,1429
60,718.7911505422428,579
61,709.4856187408715,578
62,807.392186118355,565
63,1012.6770941009966,285
64,762.5793672399661,1158
65,910.2646987157209,1157
66,798.8733026556579,289
67,881.1331058220704,853
68,936.422960046943,866
69,758.7062196404563,863
70,654.8257850867476,564
71,714.9965922605188,1139
72,768.6652531375236,1144
73,887.9423494083769,852
74,738.2105500165248,1140
75,860.0309875942229,1432
76,847.2386029910724,570
77,1065.962627670979,279
78,819.6832060777156,576
79,708.827561387297,1159
80,1028.0996626508625,577
81,947.7208668998746,288
82,696.2842688827293,1704
83,990.2355426968297,294
84,1144.5728111213666,281
85,1148.2726950810359,291
86,942.910515195664,286
87,1037.2472936886163,288
88,822.561021380741,1155
89,729.424130550287,1155
90,797.9486495528688,581
91,1016.0560087894381,286
92,918.5491369967726,294
93,853.9560727512107,570
94,986.435036736425,288
