Pop_id,Peak_time,Peak_height
0,675.6027811188699,1805
1,837.378157130127,1835
2,1020.7262050823897,1840
3,1198.1070528126927,1813
4,1304.0453488928028,1837
5,1430.730829518355,1807
6,1625.5428658822316,1811
7,1784.8019192926185,1834
8,1957.351511422637,1832
9,2084.8008126308046,1823
10,2189.414221561122,1815
11,2368.1490246266944,1808
12,2576.145742736937,1812
13,2736.832121789903,1812
14,2930.3002290670124,1821
15,3071.9082518758532,1818
16,3209.710944410959,1821
17,3336.1744211651317,1807
18,3470.392810995779,1819
19,3659.0345240462943,1801
20,3824.516902205589,1813
21,3941.523009945865,1833
22,4084.6503870145893,1828
23,4196.71434737917,1822
24,4346.88551656996,1822
25,4484.993971766246,1804
26,4648.414478714666,1809
27,4860.146258952909,1821
28,5002.829252475382,1827
29,5175.668597149482,1779
30,5328.344529641837,1826
31,5498.220951668555,1811
32,5641.783188156019,1840
33,5794.162141955955,1836
34,5986.183904110385,1811
35,6136.794182150265,1800
36,6275.0059714590225,1816
37,6435.037493495551,1822
38,6551.7412123883905,1822
39,6714.149244345374,1811
40,6844.827242980717,1834
41,7049.969707995346,1808
42,7195.413732266095,1832
43,7402.36006398019,1838
44,7418.011858136045,1814
45,7521.685637096474,1839
46,7669.956954117383,1818
47,7839.241060114777,1812
48,7969.37527851691,1808
49,8018.86073307013,1829
