Pop_id,Peak_time,Peak_height
0,533.9076777263421,1791
1,718.9896415217747,1847
2,897.909976103808,1814
3,1081.7864976487585,1797
4,1242.8273222586056,1820
5,1425.4212662931325,1812
6,1602.141683343284,1811
7,1711.1759901807582,1800
8,1873.3985499042246,1834
9,2007.6730751581333,1810
10,2155.1540964112783,1809
11,2342.078930207158,1830
12,2568.5181057726136,1827
13,2707.482580854156,1811
14,2850.00942491957,1835
15,2960.897048478088,1821
16,3160.661518492733,1815
17,3361.662263506688,1824
18,3535.602971321608,1817
19,3698.7402040140764,1824
20,3867.791089518484,1845
21,4011.6388250610794,1792
22,4211.953420816273,1823
23,4356.988907884309,1817
24,4416.792276062384,1842
25,4481.535214204423,1832
26,4640.698528316945,1822
27,4748.6429580146,1852
28,4841.231672909022,1802
29,5010.421235795081,1796
30,5143.032350120331,1820
31,5295.302164282223,1837
32,5538.611993946193,1805
33,5682.561952459925,1808
34,5873.371798096195,1845
35,6009.457673447007,1829
36,6192.134787329643,1842
37,6355.334203211437,1818
38,6521.8343034968775,1810
39,6663.349854809767,1806
40,6790.722497633077,1826
41,6877.620781790503,1842
42,7061.322459498793,1807
43,7228.258427453677,1816
44,7404.924254005649,1832
45,7613.988687093132,1806
46,7750.303201851871,1825
47,7971.696849944295,1832
48,8129.7978974275475,1828
49,8258.386059721173,1835
