Pop_id,Peak_time,Peak_height
0,518.4681243974627,1812
1,676.9888350851664,1847
2,831.5963248872555,1828
3,1011.8497048376262,1804
4,1130.0214687119278,1848
5,1276.107020633818,1828
6,1431.4045485781344,1811
7,1581.69584839624,1818
8,1744.277759612258,1826
9,1905.293133520335,1824
10,2107.090834418159,1816
11,2280.309553346725,1813
12,2413.414596061596,1820
13,2572.9533282159414,1820
14,2730.913480204577,1838
15,2908.7655650914694,1830
16,3037.4993749710734,1805
17,3240.5302128361814,1831
18,3393.442930081481,1838
19,3558.406968056889,1844
20,3754.106697436621,1807
21,3912.434976170821,1829
22,4043.1082756226597,1833
23,4168.899536514972,1829
24,4321.7646502691605,1805
25,4485.599109367877,1818
26,4633.010926220506,1825
27,4758.417219611079,1832
28,4839.197326954227,1809
29,5000.54990449676,1836
30,5170.735044167098,1818
31,5377.864525971455,1806
32,5568.759470532931,1810
33,5762.862886147103,1809
34,5943.63888675903,1837
35,6113.005809481791,1819
36,6263.703806294891,1839
37,6412.769247095232,1819
38,6541.1368287981695,1813
39,6656.920286058739,1856
40,6861.648625082313,1811
41,7025.290936923171,1832
42,7170.458023885132,1827
43,7365.306784143916,1813
44,7548.597719459233,1842
45,7671.055178749383,1830
46,7820.700231410441,1831
47,7965.5579539232385,1826
48,8159.6091637236905,1808
49,8309.640018692171,1810
