Pop_id,Peak_time,Peak_height
0,574.4286768473254,1823
1,687.4925800119781,1849
2,798.003394912868,1820
3,987.6797636804022,1840
4,1160.1176404911878,1822
5,1321.052384783518,1803
6,1483.9189473000622,1825
7,1588.4224875150335,1818
8,1751.5013698375096,1822
9,1890.5603331505442,1816
10,2065.555653684401,1816
11,2297.5220946271006,1822
12,2473.8350685874802,1827
13,2637.087929770759,1839
14,2809.094003318787,1817
15,2970.132171765967,1832
16,3121.2616945724994,1819
17,3283.215080011793,1818
18,3461.1511980084583,1827
19,3671.6087899581744,1815
20,3828.550668088657,1814
21,4077.7689465634794,1818
22,4247.647885191493,1812
23,4386.626488723536,1827
24,4567.511141423472,1830
25,4704.547259898212,1812
26,4893.386509890955,1841
27,5027.740507840372,1840
28,5217.8471142913895,1840
29,5394.576966699484,1813
30,5594.417785305115,1833
31,5775.100938163108,1822
32,5922.237612029288,1827
33,6078.274970946668,1813
34,6223.361332832977,1831
35,6404.610089315406,1821
36,6588.555457688689,1814
37,6760.4022401558295,1848
38,6922.650858933237,1848
39,7131.971790676913,1823
40,7300.374954551673,1811
41,7386.080597309191,1848
42,7539.1042509641975,1850
43,7684.600449212975,1819
44,7868.2509111723975,1811
45,7959.068859030194,1818
46,8186.907334758897,1829
47,8262.254493323615,1842
48,8476.18563651065,1818
49,8622.979120453181,1835
