Pop_id,Peak_time,Peak_height
0,617.0382971432924,1820
1,818.0806873905681,1798
2,912.6656947628899,1825
3,1078.5718564782997,1845
4,1187.2398697315678,1818
5,1248.4722831067927,1815
6,1441.0265428403234,1827
7,1600.240799546685,1825
8,1783.8967240944226,1822
9,1968.5480855216927,1828
10,2132.078070760238,1834
11,2316.9717857585338,1799
12,2439.69873516469,1795
13,2588.095359437399,1846
14,2733.6358759957443,1840
15,2894.9977203606495,1813
16,3032.910291354947,1806
17,3124.4760102358027,1813
18,3298.998391034939,1805
19,3480.0504596133183,1812
20,3682.0376121030868,1815
21,3835.303886772564,1819
22,4046.0685471082365,1819
23,4211.629734933827,1844
24,4390.129288097745,1818
25,4591.311048397367,1820
26,4720.051211725546,1838
27,4864.141027067565,1813
28,5005.13882584731,1843
29,5155.222595679793,1828
30,5307.617379463642,1779
31,5493.348118163998,1816
32,5659.119187385213,1832
33,5785.526322746928,1844
34,5938.0214420305965,1814
35,6152.697057369729,1820
36,6250.7611712301,1838
37,6425.4569610507115,1828
38,6594.123407849357,1828
39,6759.940004716428,1824
40,6928.240361966729,1813
41,7151.273679948085,1825
42,7210.511185561377,1832
43,7348.28297552756,1811
44,7590.520625885794,1832
45,7716.240828686522,1819
46,7874.298259998559,1825
47,8063.655595781295,1837
48,8093.782194636542,1821
49,8183.440368991358,1831
