Pop_id,Peak_time,Peak_height
0,556.1660389382834,1821
1,738.4968855220262,1838
2,991.044431119632,1803
3,1186.00889239425,1835
4,1389.017502770838,1810
5,1602.2655449864196,1804
6,1748.7059947626872,1824
7,1836.3547007530406,1812
8,1997.1892792347155,1820
9,2205.788389508884,1834
10,2370.4645258727815,1814
11,2611.777133624433,1816
12,2914.4375327446137,1816
13,3154.6272738234316,1834
14,3273.0666280211353,1806
15,3511.1003814426326,1803
16,3732.974953301301,1801
17,3961.068512631322,1809
18,4185.284193776367,1817
19,4421.817417079629,1792
20,4648.586979043535,1816
21,4814.537372480715,1803
22,5070.385416754468,1816
23,5182.748401942482,1820
24,5389.351068767305,1814
25,5574.2702578044045,1824
26,5766.546559695283,1832
27,5948.636581082605,1815
28,6152.8516946884365,1797
29,6206.030265294737,1815
30,6410.479212835234,1829
31,6600.317303138926,1817
32,6869.459836552898,1805
33,7090.479051732442,1800
34,7312.252137461251,1790
35,7511.253867367424,1827
36,7724.14094794709,1823
37,7920.519229586407,1830
38,8009.701604395373,1783
39,8181.358746369032,1817
40,8434.861956315892,1813
41,8719.240700853457,1805
42,8934.760259284323,1790
43,9076.830135051774,1823
44,9362.67749612275,1799
45,9622.52700057702,1828
46,9815.03295308145,1838
47,9941.7033390782,1802
48,10162.051224532239,1803
49,10407.4643691696,1804
