Pop_id,Peak_time,Peak_height
0,506.1236420387512,1826
1,739.2196811557994,1810
2,1001.4301898986753,1821
3,1196.1705283388144,1808
4,1377.3896241386572,1822
5,1572.487796019565,1831
6,1780.2451251215457,1799
7,2038.687713080841,1792
8,2300.65227405946,1835
9,2497.573210358413,1815
10,2719.9936447248933,1837
11,2959.513346871531,1810
12,3185.2923260962457,1813
13,3205.411644364207,1797
14,3415.2982730264575,1825
15,3610.9230939998324,1797
16,3856.5883416053166,1802
17,4069.1105340852623,1824
18,4290.183855639554,1816
19,4489.591746998857,1811
20,4766.524669783373,1782
21,5034.716824162353,1815
22,5273.01719218612,1810
23,5479.581376313691,1806
24,5692.200247412285,1834
25,5957.677328802745,1837
26,6147.203370908276,1827
27,6441.950122896952,1810
28,6548.012893019236,1824
29,6685.882611874113,1825
30,6840.06806735046,1809
31,7092.67204278701,1815
32,7311.43471912938,1825
33,7431.115407345784,1850
34,7602.376205446085,1839
35,7827.77994891034,1808
36,8024.990510812547,1800
37,8282.83444348966,1812
38,8476.491139108075,1836
39,8651.607134897922,1807
40,8829.31818926199,1803
41,9017.707300790516,1828
42,9280.423213093618,1817
43,9510.260583121963,1827
44,9776.785225616082,1784
45,9985.849106738366,1779
46,10197.185486856124,1818
47,10443.290191135016,1841
48,10687.273454072503,1811
49,10862.862049845733,1838
