Pop_id,Peak_time,Peak_height
0,611.3688772583165,1809
1,707.4408339893544,1827
2,967.3410686479308,1827
3,1158.569620795364,1787
4,1462.6947520046274,1816
5,1668.7448620881783,1825
6,1792.1016407264844,1822
7,2006.8370859977854,1819
8,2294.8100220605775,1807
9,2428.8969083859374,1809
10,2589.5598616993393,1801
11,2845.4195729644703,1813
12,3050.532884823669,1817
13,3222.2119226203686,1833
14,3347.696032909849,1844
15,3564.650871084552,1824
16,3724.5622748111155,1830
17,3928.6081364118504,1841
18,4186.658661643973,1795
19,4413.095840770714,1803
20,4579.40914790406,1801
21,4803.016396452093,1820
22,4988.492292209732,1792
23,5173.896963016577,1822
24,5358.190442821427,1823
25,5617.351836503136,1796
26,5839.810947343434,1808
27,6137.484516917511,1820
28,6347.157271046391,1822
29,6435.21671954591,1803
30,6627.2763879628355,1832
31,6892.179756951738,1817
32,7124.556503591413,1820
33,7234.694930860151,1821
34,7391.701491654596,1832
35,7562.674292784397,1803
36,7762.865184066826,1805
37,8024.150241242783,1807
38,8209.148898688445,1800
39,8459.613105498824,1799
40,8679.960841462953,1808
41,8940.441668295749,1797
42,9147.433567639873,1819
43,9368.647500902918,1835
44,9550.044193597616,1835
45,9777.892124272332,1797
46,9956.979883836884,1811
47,10258.052992690733,1795
48,10460.097297490505,1805
49,10617.815534078894,1807
