Pop_id,Peak_time,Peak_height
0,530.5484670068712,1819
1,776.8758062466034,1786
2,918.4266657397857,1826
3,1079.881898670304,1798
4,1301.5858575261698,1790
5,1531.2676870419427,1810
6,1745.648856036423,1805
7,1987.4302760769951,1785
8,2142.1500536585313,1825
9,2333.3277762214702,1811
10,2578.3715722498987,1810
11,2834.4253884725126,1823
12,3040.101155505573,1832
13,3230.4777855017546,1820
14,3488.851398966482,1834
15,3719.521945651261,1834
16,3996.6099507161234,1801
17,4134.108021132153,1818
18,4311.141815280498,1816
19,4581.71408934968,1823
20,4864.299022977214,1834
21,5014.000344696244,1816
22,5220.198656522538,1821
23,5478.328280300996,1825
24,5703.516756835418,1829
25,5941.706596882871,1817
26,6196.984049866526,1824
27,6406.160545925532,1812
28,6512.928972277171,1811
29,6712.049952164405,1797
30,6975.146293348264,1811
31,7167.465898385932,1841
32,7380.385705365801,1816
33,7625.303188637558,1837
34,7857.651227686137,1790
35,8096.5196991232915,1817
36,8320.739628008869,1821
37,8534.529563257776,1821
38,8756.725339922437,1819
39,9053.940332644579,1821
40,9211.369033419094,1823
41,9427.68512418345,1808
42,9637.519262116088,1841
43,9876.00946239698,1828
44,9933.35872660945,1824
45,10110.735258985822,1819
46,10367.999359149246,1842
47,10494.88152222075,1806
48,10735.774877991757,1831
49,10951.883333793592,1810
