Pop_id,Peak_time,Peak_height
0,561.7270264550419,1831
1,691.3552049588264,1805
2,943.8076169108587,1829
3,1122.732961958903,1786
4,1314.9242626868097,1824
5,1441.5165089460734,1794
6,1666.887670349913,1825
7,1869.0876090091458,1830
8,2132.318371722857,1818
9,2339.5731112544236,1806
10,2590.8741991174065,1817
11,2802.38436730259,1840
12,2885.6774561171355,1824
13,3040.409753463455,1833
14,3204.219997758408,1852
15,3436.834893125156,1831
16,3615.471087123782,1817
17,3806.656376256152,1834
18,4111.192493709742,1791
19,4350.450188176233,1817
20,4578.72025104497,1827
21,4835.854908546122,1802
22,4996.657168005176,1806
23,5273.688536814258,1800
24,5440.405954890581,1815
25,5686.391364244757,1784
26,5931.168966730638,1804
27,6161.210207889992,1813
28,6353.957175887925,1820
29,6533.611659010329,1813
30,6742.227495447242,1795
31,6926.732538612809,1822
32,7150.397646947097,1799
33,7344.98873551225,1803
34,7595.528807937778,1788
35,7786.363982661887,1821
36,7813.963097095533,1812
37,7976.991132789256,1802
38,8266.908254852726,1792
39,8452.19285045255,1813
40,8709.353349781459,1820
41,8938.828772632667,1815
42,9175.282488420322,1808
43,9334.567862786065,1799
44,9527.373770555678,1803
45,9763.831909753711,1824
46,10025.215688485974,1810
47,10255.751674002575,1811
48,10501.507265869255,1791
49,10735.205068097113,1822
