Pop_id,Peak_time,Peak_height
0,646.6428812601511,1822
1,1017.8536190464162,1808
2,1321.7538334830626,1828
3,1858.831388020214,1834
4,2372.482318573315,1806
5,2529.1881973843783,1837
6,2862.082194853197,1812
7,3102.991881004053,1828
8,3567.764307399178,1840
9,3983.6600339847796,1807
10,4474.272731869381,1829
11,4996.395998165562,1819
12,5508.103257939332,1817
13,5814.695518807938,1808
14,6274.55853840546,1802
15,6501.016341834939,1798
16,6971.719829623057,1811
17,7288.424674509778,1796
18,7696.593497764227,1854
19,8107.18088021492,1811
20,8499.78022013184,1806
21,9024.464538664746,1810
22,9487.575643533472,1834
23,9921.678873552597,1809
24,10320.867281837936,1821
25,10915.475549206581,1818
26,11384.290545832744,1820
27,11791.302907124853,1832
28,12118.376939971215,1832
29,12511.100651951558,1816
30,12816.529446844532,1823
31,13221.354595950495,1825
32,13690.48438128889,1813
33,13938.08127622585,1795
34,14327.988679917757,1831
35,14571.307749701637,1833
36,14916.882314782762,1806
37,15268.795582957757,1816
38,15596.155025715734,1818
39,16023.613716057234,1823
40,16427.727145005556,1829
41,16789.509344346294,1838
42,17113.697189132272,1822
43,17498.177695902403,1805
44,17872.025787307015,1813
45,18149.742664318797,1816
46,18483.909475306747,1814
47,18893.70650374778,1815
48,19256.05284432062,1806
49,19555.58528624077,1808
