Pop_id,Peak_time,Peak_height
0,600.956604419055,1807
1,661.7405912439351,1805
2,789.4124023422021,1824
3,921.4102445124735,1820
4,1014.0126589787594,1805
5,1097.9667257175238,1823
6,1200.5817544154456,1821
7,1311.2922585887409,1809
8,1444.937369603155,1804
9,1548.0481725518434,1777
10,1641.1168450986538,1819
11,1722.4567499785494,1794
12,1825.6717632138666,1796
13,1948.9639561005238,1810
14,2088.8239855465526,1785
15,2177.345394708126,1807
16,2298.417382667725,1797
17,2426.0609933025025,1805
18,2496.8838261796845,1811
19,2575.426953239986,1804
20,2662.6598385985285,1814
21,2817.396250724278,1800
22,2909.651822675782,1828
23,3005.87626431837,1819
24,3117.320447646888,1788
25,3223.0127237886204,1794
26,3302.3784154586097,1790
27,3425.116148822095,1786
28,3514.310230681773,1816
29,3595.6025247958305,1798
30,3703.603061375505,1821
31,3811.7364159812346,1819
32,3936.2048639004975,1806
33,4057.6861504040658,1816
34,4169.596636742914,1788
35,4279.750104324866,1815
36,4399.7310158186165,1795
37,4523.70634903773,1813
38,4620.833189385285,1823
39,4748.717506101429,1806
40,4830.405930582233,1797
41,4940.227625066145,1808
42,5043.505882435916,1820
43,5150.462071652392,1807
44,5223.958364666488,1795
45,5357.293681809866,1812
46,5458.918748092668,1805
47,5569.298791566039,1780
48,5679.83849494052,1817
49,5760.807071865416,1826
