Pop_id,Peak_time,Peak_height
0,550.1649780123155,1814
1,736.5686081219683,1812
2,1017.0055106769846,1823
3,1276.19980186811,1777
4,1457.6437927133265,1823
5,1729.1738866163564,1822
6,1897.3740694939647,1832
7,2029.3058096388638,1809
8,2142.259424163216,1830
9,2281.188681884156,1818
10,2413.021972363968,1813
11,2612.0653007222336,1813
12,2831.1608572603845,1795
13,3066.3248931145567,1812
14,3332.7931115359547,1812
15,3567.964897101625,1819
16,3779.125181941104,1829
17,3999.416717029247,1806
18,4210.876793306148,1823
19,4469.342296334693,1812
20,4568.000953455676,1827
21,4830.095096636685,1792
22,5034.855380278373,1847
23,5278.206703937451,1801
24,5489.384483870454,1814
25,5769.641663824352,1803
26,6016.476164413681,1810
27,6290.627292704045,1801
28,6479.586583902115,1818
29,6779.31630660209,1831
30,6812.942266627183,1817
31,7009.145987322152,1830
32,7197.063763483701,1814
33,7367.224645208137,1824
34,7613.642999651777,1818
35,7776.236093706058,1801
36,7980.835784858639,1832
37,8192.741602771142,1816
38,8471.987717028942,1826
39,8626.74697663135,1813
40,8850.050385448938,1835
41,9056.794656712575,1804
42,9290.626407804346,1817
43,9596.612308765,1807
44,9745.566894660577,1825
45,9935.092522114523,1828
46,10098.23846029637,1806
47,10194.474678897031,1831
48,10457.42279772996,1804
49,10656.027814343524,1810
