Pop_id,Peak_time,Peak_height
0,755.681416239332,11748
1,806.200750309713,7166
2,827.8461860792584,5058
3,822.9822588240421,4710
4,783.593598451512,4126
5,817.3439448749002,5645
6,758.0280811275409,4703
7,805.7829845866494,5017
8,776.1293455038884,4111
9,921.8054573792463,2696
10,823.6743278891366,2086
11,827.3692441503922,2653
12,700.4874278042706,2626
13,806.3033106116774,3273
14,809.2235556098113,2392
15,778.3265988787185,2078
16,816.4242450190441,3855
17,819.775604082619,1784
18,776.6736882294747,1749
19,894.6975097722561,1751
20,845.7041069841968,1185
21,788.9982816263374,1777
22,815.8637722565148,2989
23,822.1767177781031,2690
24,835.9079015089428,1210
25,919.1543508593093,892
26,875.5045531665444,1799
27,940.5673047979492,886
28,880.4896408728968,1187
29,900.7627917094243,1191
30,853.4153063506283,1803
31,918.5781350487988,1789
32,850.7100370887242,1502
33,876.9822128251905,1472
34,807.1282246915076,1492
35,850.2716679390379,1184
36,860.0765310552155,1493
37,882.5709253460144,2091
38,792.8036089172806,1196
39,894.0573914251171,1796
40,990.4766068134332,1206
41,821.7140371826342,3244
42,860.2749155527708,1467
43,944.870717208045,298
44,930.6802178302563,1171
45,805.8444287014231,3269
46,850.3862920382737,2374
47,980.5209787466429,603
48,834.5971623153877,594
49,858.9835203506465,1795
50,850.3755268708645,2081
51,903.7300585727594,1492
52,897.8084003008616,1174
53,876.3632977704613,1491
54,913.6167281977947,1199
55,890.571123132386,1743
56,884.8563870914312,604
57,795.8854113039816,2634
58,892.5171749632268,1187
59,847.9583991312905,1173
60,942.2510747103366,900
61,836.1312350109837,1809
62,1001.3562720115235,896
63,927.2725552711387,595
64,922.6872644666039,1203
65,1078.1959573925176,886
66,885.0007130615744,1217
67,867.7573391066057,878
68,822.8287643756694,1187
69,885.0095695500926,889
70,914.3912006599393,900
71,944.5632403779035,904
72,945.7364370168156,591
73,892.0949479121986,907
74,958.189333017199,602
75,910.5422620559707,591
76,881.298583284798,1191
77,878.8882914638602,877
78,850.5683461032172,588
79,848.6534723900478,596
80,927.2215692195621,593
81,879.9526085125898,602
82,872.978591139046,1775
83,1001.3959124379942,288
84,957.6703723063013,587
85,846.001803026529,896
86,878.8448186302743,306
87,910.6494709939032,1495
88,908.3714225654987,1483
89,787.8147798459789,1767
90,855.6595751801356,1196
91,825.4439110729097,1487
92,838.195020603889,1481
93,870.0528096398739,883
94,916.7210151905878,906
95,926.240820600388,1807
96,1010.2464021273145,302
97,820.0891112937488,904
