Pop_id,Peak_time,Peak_height
0,548.1300658825984,1808
1,747.7893460388863,1826
2,895.1726512770292,1823
3,1032.9479520871591,1819
4,1244.437637022439,1822
5,1379.5388048879959,1819
6,1570.0011050534692,1809
7,1804.0071600625445,1850
8,1959.110534578627,1808
9,2165.21449980929,1791
10,2318.7246817482423,1833
11,2471.273917972879,1834
12,2685.7282275015655,1811
13,2908.0392379938958,1809
14,3088.3334255879245,1837
15,3283.523195712534,1825
16,3543.758792699208,1813
17,3658.3308034767456,1813
18,3811.245884009611,1817
19,4049.655384341915,1819
20,4201.386991986792,1821
21,4404.89031945968,1817
22,4643.4829113535425,1824
23,4821.2250517197745,1842
24,4990.7466650803635,1814
25,5193.127072412403,1829
26,5398.608414331173,1812
27,5632.186830183757,1812
28,5836.095120125133,1839
29,6013.164884923837,1821
30,6195.8404554385725,1826
31,6325.879844387447,1806
32,6557.585128691239,1820
33,6735.138890479584,1823
34,6929.94387443983,1812
35,7147.481573550371,1789
36,7372.75100216689,1804
37,7563.300682153275,1810
38,7725.575542332248,1827
39,7825.344293210659,1808
40,8043.143796788545,1826
41,8264.538130529294,1835
42,8543.986364458464,1814
43,8709.828843078187,1805
44,8852.649772122308,1820
45,9056.868263731856,1807
46,9262.795512150295,1825
47,9366.579272849187,1807
48,9594.699586277166,1826
49,9840.891604673445,1829
