Pop_id,Peak_time,Peak_height
0,545.6346268649057,1790
1,754.9450517925115,1823
2,961.6395285307461,1822
3,1184.251474867297,1814
4,1413.3315012872126,1798
5,1559.3577275893713,1823
6,1741.4494728866316,1807
7,1933.2286642813297,1843
8,2100.7583625146626,1815
9,2271.386792984943,1843
10,2430.2262539596595,1798
11,2676.8329333693123,1806
12,2868.4260848304793,1835
13,3004.0437450642603,1809
14,3172.942468518771,1810
15,3358.716635775828,1829
16,3549.8886899710947,1810
17,3745.6935632187847,1845
18,3888.3416838117855,1826
19,4103.839578190264,1808
20,4319.321477888842,1840
21,4470.7826464864265,1823
22,4656.035372268568,1805
23,4860.119883118871,1830
24,5040.934710180487,1818
25,5188.117636763492,1795
26,5384.751673432137,1822
27,5607.791779883073,1823
28,5773.835812262115,1811
29,5947.875532502399,1836
30,6111.872322712971,1798
31,6385.937065636624,1816
32,6483.087787784331,1814
33,6603.537657768842,1823
34,6805.976091799062,1811
35,6997.074909394312,1850
36,7195.622529564389,1817
37,7309.023023946219,1839
38,7509.764340176635,1811
39,7702.8330868179855,1804
40,7842.583756213978,1817
41,7945.941393370579,1853
42,8140.398018220333,1819
43,8373.495212450513,1841
44,8620.258377552074,1822
45,8772.204165685416,1814
46,8993.558586731677,1813
47,9152.371677980285,1851
48,9378.78575362329,1842
49,9543.10310634283,1852
