Pop_id,Peak_time,Peak_height
0,704.7858276482976,16386
1,778.2230914439567,10019
2,815.6936739161573,8357
3,806.6817529715659,7421
4,808.639721419752,5742
5,761.4265271081053,4889
6,723.0094031892352,3756
7,795.5983008338332,5450
8,782.3414542746419,3984
9,653.4927800327375,3675
10,758.0579788340524,3156
11,834.7922292526067,3440
12,784.1849252486007,2582
13,778.0242117177702,2569
14,811.3442964518129,3720
15,826.3478458662638,2297
16,782.3485989667905,1447
17,685.1736064852762,2016
18,811.1812002606476,854
19,791.5338808809948,1723
20,811.3487332538607,2594
21,833.2153432196419,2023
22,707.2147572352206,1706
23,847.7873103936004,2018
24,805.0024019992354,2303
25,789.5029708087891,1467
26,798.9912442617298,2017
27,899.5258843928857,1436
28,815.4958485770812,1716
29,696.330488480923,872
30,801.6051864324178,2028
31,902.6100914852384,864
32,899.2273009705779,579
33,897.7031659501903,878
34,806.531060606609,1444
35,832.2560154232722,1152
36,888.1765709239343,2294
37,827.2328494022499,2013
38,799.3051755801928,1732
39,820.6269558915928,1180
40,938.8227267368537,870
41,924.7653031333497,1159
42,815.1656749775788,859
43,928.5080672449659,873
44,847.764888839437,582
45,908.2425913992492,1152
46,968.8666754738853,864
47,776.7264212099243,865
48,947.0643370082996,1427
49,807.6652796311205,1144
50,882.1893746686035,874
51,839.0047767386523,1449
52,901.9255350229857,1709
53,912.5264237979175,579
54,855.0400736018468,1156
55,833.6822290507928,1995
56,676.6475317556719,1707
57,865.8556064612804,1164
58,828.2706892164719,583
59,817.5203017506766,1447
60,817.1294090875059,578
61,738.1997333576222,573
62,852.22249397701,592
63,890.5093927154015,292
64,828.389022614668,1173
65,991.3383291244508,1153
66,788.6752752628605,279
67,790.6776617091684,856
68,840.5978441814414,853
69,828.3013971589083,852
70,817.9690323180743,575
71,855.8951269625068,1159
72,819.4055883315925,1145
73,909.5011028280309,864
74,830.8269544041759,1133
75,890.5211995150864,1433
76,968.9529642671123,588
77,991.7289215461328,294
78,826.2124618401426,576
79,825.8772618018776,1142
80,1062.2183444639763,584
81,866.3617438831023,278
82,823.9997853446888,1712
83,901.3107744952854,286
84,1016.7703579558589,286
85,1010.3866048942998,294
86,937.958411948227,291
87,1028.9981974290454,287
88,926.2184509587948,1137
89,800.7301965567186,1151
90,920.4360695433903,565
91,845.8447015474992,286
92,1004.4104276409441,285
93,765.2989175689601,580
94,1031.7433142857053,286
