Pop_id,Peak_time,Peak_height
0,668.3557420472567,11692
1,806.5971493922992,9604
2,788.0473550190084,6083
3,687.9227325871868,3478
4,699.0926788826448,3458
5,768.1718390884025,6639
6,760.78230709415,4336
7,757.8204395466033,2608
8,747.667988792871,4059
9,774.393592440211,3476
10,756.5747131346329,2592
11,795.7079126253037,2612
12,746.059357700156,3181
13,834.6398965620053,3792
14,715.8214774569783,3461
15,785.4799257153213,1152
16,764.5314933206115,2593
17,748.1775277700805,1461
18,740.8915064580874,3457
19,878.1337972891479,2323
20,882.213370271456,1459
21,761.0729183556937,2915
22,749.97106064363,2905
23,860.9729029610825,1161
24,780.2292854692739,2606
25,853.495937467417,1744
26,749.336380766978,2025
27,852.8797121396805,2899
28,814.0532658853159,1753
29,879.6397342667927,1737
30,785.0072896509394,1464
31,766.840725224325,2029
32,888.0861902352583,1461
33,854.6363044193232,1773
34,808.9183540190878,1169
35,858.8918085150721,1452
36,849.4766524599738,1451
37,793.8141891386276,1749
38,833.3125761101724,1149
39,877.4219745503271,880
40,845.150351635475,1166
41,1005.0365785294834,582
42,896.6147317053502,1769
43,768.9965008594313,2612
44,807.1871995567926,890
45,763.6112001512375,879
46,725.868729288337,876
47,888.910890381903,1176
48,764.8200585977015,1464
49,1018.8409574103449,878
50,1014.7419722883111,589
51,931.4244794786238,883
52,741.2060546159447,1166
53,791.9742810090115,1454
54,770.0670473578281,1434
55,928.7428928368182,882
56,825.1892429983097,1180
57,823.7944599746058,870
58,802.8599221601636,1707
59,883.4585817817831,2016
60,751.0449555742144,571
61,865.1038998437143,889
62,892.3667483690377,1158
63,844.5314730259574,1143
64,893.1362405512158,1162
65,880.6669995157627,1475
66,913.6176121212865,1175
67,979.5005727510887,587
68,870.8904395789332,1741
69,831.6423459354711,1758
70,795.1785953152032,583
71,887.4766097966856,873
72,888.7360332793752,1468
73,800.944449135351,1138
74,873.3293677028022,1162
75,810.7005468519349,1186
76,942.3879133537419,592
77,836.4880829596053,875
78,1217.837686498542,294
79,916.5756346269003,579
80,811.759859216098,574
81,909.0274383292696,875
82,952.5875242631258,587
83,1094.2130110777046,293
84,774.7247240638682,1454
85,909.8944472535368,570
86,765.4653611099595,1467
87,867.4444894183459,582
88,829.675125031198,582
89,899.2420819671564,293
90,843.9993074012117,1173
91,918.2822142295445,1173
92,784.6330123265348,293
93,962.6768132039663,282
94,917.3684435867887,873
95,769.286891014418,888
