Pop_id,Peak_time,Peak_height
0,635.199519263138,8809
1,673.4429345243744,5856
2,770.4963438252336,3564
3,865.5406756989579,6041
4,899.4254008518031,3886
5,878.7151752084528,3915
6,757.9393754100311,3007
7,808.6287653012647,3890
8,795.3215517742416,2410
9,808.2097581182425,2096
10,741.741842779532,3305
11,711.3434044179173,2380
12,747.2306858052414,2715
13,929.4864030287422,1526
14,822.0689077644851,2966
15,686.7809278030179,2988
16,885.0765790163846,1191
17,760.3460980512649,1775
18,748.9369301680146,3604
19,769.1862958376541,4186
20,796.8542173605481,4197
21,656.9947688475781,2346
22,699.6174679551721,1799
23,937.3589669974168,1204
24,837.1234517142416,306
25,988.2255315871034,1496
26,900.5498801888816,2405
27,915.7864866763689,901
28,778.0407199100446,1481
29,853.3243899427989,1491
30,907.8252678690205,1514
31,900.2177541019677,888
32,787.409037999142,1799
33,855.3641950196607,2696
34,850.8758430100395,2385
35,836.733734286661,2378
36,839.9164989315115,3894
37,720.3747880721119,3882
38,765.730868376448,1811
39,796.863082316336,3276
40,856.5305031693487,912
41,882.5150593258096,1498
42,780.6812566654044,1199
43,882.737583443803,1506
44,746.2658959029934,1507
45,637.5089078279863,1207
46,835.5668965992893,1505
47,859.7464497597692,1773
48,823.9790130829077,3576
49,793.3713193077725,1490
50,817.4928183769356,1818
51,836.4663464472706,1178
52,1024.3365147622185,603
53,856.9192525682006,881
54,806.4737172346302,294
55,797.8702059556349,1206
56,737.831486950194,2111
57,876.1393797047838,592
58,990.9405528473242,604
59,699.693657303136,1488
60,1034.5958784053582,609
61,823.2116851323332,896
62,794.8465115247883,2084
63,860.2530565024406,304
64,949.7692477143538,1501
65,881.0399840479647,1185
66,823.6085629002811,2086
67,784.1345093330252,1207
68,788.3835619316743,1784
69,824.971802855658,1805
70,718.7221437559855,1492
71,975.9735839623353,597
72,809.4989430123392,1497
73,888.7077365917141,606
74,1046.8094229223009,305
75,792.5933284248956,1192
76,874.3846531313441,1521
77,917.8686161126329,902
78,943.61729872003,601
79,847.0393460372377,892
80,843.2841046911585,1203
81,888.5739309202592,911
82,895.2989920849242,594
83,1003.8148979459887,910
84,856.1498178595189,609
85,986.3152155677432,602
86,956.6278972243015,596
87,859.2699609704994,1205
88,790.9008522596232,1208
89,950.1242354721016,1802
90,781.8453114326244,304
91,714.2517435876388,1203
92,723.304182881784,895
93,893.2736296680357,591
94,977.453261965835,1207
95,827.0913378991967,596
96,953.7364993861605,600
97,646.3145221206327,1796
98,970.9071185545828,904
