Pop_id,Peak_time,Peak_height
0,487.971037056786,722
1,678.2100451217866,736
2,913.2454664570032,690
3,1162.046491770044,714
4,1432.3723937170612,715
5,1678.1025246650015,757
6,1966.2837816998597,724
7,2176.6666338389336,700
8,2453.250522150505,724
9,2673.310179338011,766
10,2876.488153960246,750
11,3055.847267385219,676
12,3311.4068236265916,702
13,3471.3416206919032,752
14,3752.828639392649,696
15,4032.6811040152256,729
16,4207.981587279718,724
17,4364.87865824956,621
18,4525.380621005276,687
19,4772.862354989153,786
20,4986.511496141484,712
21,5240.816480310983,713
22,5475.1921209107395,671
23,5586.477362842141,724
24,5864.425857727526,719
25,6058.939325759646,708
26,6055.138392507105,735
27,6258.391936712107,704
28,6403.542257701897,707
29,6632.173539912488,739
30,6740.798636135571,728
31,7012.957431551394,783
32,7229.47867028783,731
33,7435.972290295636,782
34,7721.729698743042,664
35,7970.845111255898,725
36,8140.925453652969,767
37,8407.251037909153,685
38,8617.450296505336,656
39,8755.64948039377,697
40,9013.21435438005,676
41,9270.565556094922,611
42,9498.632717549608,738
43,9767.038264836867,745
44,9993.69801573777,717
45,10088.336942469898,748
46,10253.335034531747,752
47,10522.59479837895,673
48,10811.112778066505,708
49,10972.511169399451,693
