Pop_id,Peak_time,Peak_height
0,698.9096701147932,1998
1,986.9082869617133,1999
2,1277.1059198071755,1999
3,1338.6865013227919,2000
4,1470.5881393893571,1999
5,1631.7567252506371,2000
6,1887.5163324662915,2000
7,2144.962677067844,2000
8,2151.321762636424,2000
9,2311.096267966663,2000
10,2564.0403998937018,2000
11,2783.5161665945902,2000
12,2972.130522413192,2000
13,3208.128144038393,1999
14,3400.1897089208433,2000
15,3570.1597777714233,1999
16,3763.4737414643223,2000
17,4038.5891988784733,2000
18,4149.1755384993685,2000
19,4275.186834268749,2000
20,4488.740887331211,2000
21,4581.692454412141,2000
22,4842.5137475362335,2000
23,5033.258689320277,2000
24,5304.91469359214,2000
25,5376.225327476484,2000
26,5513.064162487513,2000
27,5729.243267844464,1999
28,5939.909382344635,2000
29,6095.182627555123,1999
30,6308.755242646193,1999
31,6453.969855514514,2000
32,6735.8509802537565,2000
33,6967.460722526865,1999
34,6981.014302575056,2000
35,7261.094585706589,2000
36,7317.539335008207,2000
37,7467.627930315381,1999
38,7891.349575349203,1999
39,7854.726312508069,2000
40,8129.8141022328045,2000
41,8295.28797219943,2000
42,8578.604051537628,1999
43,8682.104509354966,2000
44,8922.378309046386,2000
45,9016.017723831359,2000
46,9246.162217849005,2000
47,9445.75010411669,2000
48,9662.642232348793,1999
49,9923.532676444569,2000
