Pop_id,Peak_time,Peak_height
0,674.7563660602815,1976
1,799.61193873362,1981
2,1047.6941896790554,1977
3,1271.6142049876808,1980
4,1457.983540274543,1977
5,1678.498744626948,1976
6,1893.4277530017705,1977
7,2085.6848224120363,1978
8,2298.009243294568,1970
9,2439.145962760346,1970
10,2590.3580857252523,1975
11,2829.491252690365,1983
12,3044.383003780577,1977
13,3271.6832914918296,1983
14,3399.834199980352,1977
15,3619.8910971403393,1973
16,3748.2901697898587,1966
17,3917.7741097508015,1972
18,4088.2776533511214,1971
19,4221.090825336974,1977
20,4421.063106114876,1976
21,4588.715268316427,1975
22,4792.84609749843,1972
23,4979.254976602621,1976
24,5156.479068677001,1975
25,5397.701346668438,1967
26,5580.4764914531615,1975
27,5809.828831594549,1982
28,5991.700172511765,1978
29,6176.817627619916,1973
30,6270.484255969045,1982
31,6458.276280522545,1972
32,6656.953875232616,1973
33,6783.961933244659,1976
34,6943.963388005835,1972
35,7116.558272875975,1972
36,7280.470593091973,1975
37,7489.616659818078,1969
38,7708.662057799072,1970
39,7936.940123899177,1976
40,8127.822716123164,1972
41,8320.884155619926,1972
42,8467.514048133928,1974
43,8645.831227578263,1975
44,8810.340416505109,1964
45,9105.462870120924,1969
46,9239.36496931415,1973
47,9433.544546359666,1976
48,9662.298356752375,1978
49,9805.078860807213,1977
