Pop_id,Peak_time,Peak_height
0,876.8330922841108,2000
1,977.0508388580665,2000
2,1205.9423672788982,2000
3,1445.3979170036189,2000
4,1607.453785334955,2000
5,1680.8644084199893,2000
6,1914.441755793111,2000
7,2142.9374275366736,2000
8,2300.737365475203,2000
9,2442.025836086341,2000
10,2626.2106152793754,2000
11,2674.16857140659,2000
12,2872.7951096888396,2000
13,3002.077256057987,2000
14,3226.1233058210573,2000
15,3405.8502648766653,2000
16,3526.1819957676316,2000
17,3765.5023606254126,2000
18,3865.9855214072004,2000
19,4176.543107972963,2000
20,4257.458542763096,2000
21,4456.309768126937,2000
22,4855.910277728936,2000
23,4974.641690494049,2000
24,5132.255499806558,2000
25,5314.364737301902,2000
26,5465.064298859073,2000
27,5703.302077339071,2000
28,6207.81586096175,2000
29,6036.275349690503,2000
30,6216.0637749647685,1999
31,6497.022261612074,2000
32,6684.676675798214,2000
33,6804.786420259907,2000
34,7040.548095134426,2000
35,7061.344931753231,2000
36,7374.460862577681,2000
37,7506.875701431842,2000
38,7751.62293065953,2000
39,7777.211101287389,2000
40,7997.771104035639,2000
41,8334.452783989005,2000
42,8352.974759236293,2000
43,8513.530603210009,2000
44,8736.90064959215,2000
45,8868.136153843745,2000
46,9151.880522813919,2000
47,9255.66152498776,2000
48,9434.555974119492,2000
49,9790.949077951736,2000
