Pop_id,Peak_time,Peak_height
0,91.35243843261442,2000
1,104.75937069884793,2000
2,134.1208246879423,2000
3,209.60538089279433,2000
4,194.87577995995616,2000
5,243.90584608169044,2000
6,249.47981082844763,2000
7,278.87581290390006,2000
8,297.4325408742514,2000
9,324.0265609313546,2000
10,341.256459323768,2000
11,367.3013319071273,2000
12,405.154486724941,2000
13,445.3214180714034,2000
14,459.1057420124071,2000
15,492.66650192904,2000
16,520.472932144706,2000
17,549.1625798255058,2000
18,590.8701885630919,2000
19,613.4853706222303,2000
20,642.4097294533842,2000
21,674.0564217982542,2000
22,700.1352963523548,2000
23,731.3157981681969,2000
24,757.9745911851744,2000
25,807.7904282336364,2000
26,814.1636350234793,2000
27,846.8702774956024,2000
28,874.3633099888308,2000
29,904.2123808656722,2000
30,942.6899329098455,2000
31,962.4545371500333,2000
32,984.8362785105937,2000
33,1052.0955173087475,2000
34,1048.2097652963857,2000
35,1077.7557354793278,2000
36,1099.1315389130186,2000
37,1127.6271153217838,2000
38,1154.920585001213,2000
39,1183.5575217120343,2000
40,1214.139529349864,2000
41,1233.6150004751878,2000
42,1265.8836502305624,2000
43,1293.8951527837821,2000
44,1320.911197402723,2000
45,1352.71855697401,2000
46,1396.4909427217628,2000
47,1399.7134813556174,2000
48,1444.9489346571274,2000
49,1473.404076023733,2000
