Pop_id,Peak_time,Peak_height
0,133.2237824267684,1999
1,158.98411806503432,1999
2,181.71289071841522,1999
3,208.44956998949434,1999
4,230.02875858382694,1999
5,260.2696251551706,1998
6,290.47937165051707,1998
7,326.0466693117356,2000
8,365.83792834384207,2000
9,390.5904449612388,1999
10,422.20386516055237,2000
11,447.01014605885246,2000
12,484.8582963062896,2000
13,507.29735647536603,2000
14,520.8906151136356,2000
15,558.3752662007909,2000
16,599.7336421784124,2000
17,625.8673332851832,2000
18,657.2185001428625,1999
19,696.4223695636038,2000
20,714.0558941436328,2000
21,748.1296598532483,1999
22,773.4429603589643,2000
23,799.308882733272,2000
24,835.9538277523133,1999
25,876.9505510207163,1998
26,896.2165143374013,2000
27,921.1812711509014,2000
28,949.7659517371558,2000
29,976.0396849807444,1998
30,995.6945019037983,2000
31,1030.7456896260164,1998
32,1057.0146273459175,2000
33,1076.6911387222158,2000
34,1117.1274364169503,2000
35,1109.461081116437,1999
36,1141.7529389577196,2000
37,1160.6725631521147,1999
38,1198.9178871962476,1999
39,1225.5791499138795,2000
40,1252.4734623652664,1998
41,1270.447054436766,1999
42,1304.0119167136534,1999
43,1335.5806936195245,2000
44,1371.774292076873,1999
45,1400.4997127235279,1999
46,1415.144743008562,2000
47,1438.2446821064177,2000
48,1462.7054224879475,1998
49,1485.737703702255,1999
