Pop_id,Peak_time,Peak_height
0,85.30939792118632,1990
1,133.24210147205022,1991
2,163.63215814978966,1992
3,189.86203272039697,1993
4,222.63858874990177,1996
5,247.02501672091495,1989
6,283.1256978543858,1991
7,295.40800455642625,1997
8,320.70095276096833,1993
9,349.76033214660544,1993
10,377.1586555768767,1997
11,407.81486202440334,1996
12,436.25136280106534,1996
13,457.0166207979658,1992
14,494.68533476705386,1991
15,512.3760405561605,1990
16,548.6886605195875,1992
17,580.0744256317647,1996
18,604.9341213791417,1993
19,621.9887507859094,1993
20,653.8216236853351,1993
21,682.7527656736296,1990
22,716.2207669555575,1993
23,740.9552521124224,1989
24,771.8326506868691,1995
25,795.036005166772,1995
26,812.7401124261642,1997
27,840.3526366533029,1992
28,879.3630422283534,1990
29,913.8511273232789,1988
30,952.6644452659041,1993
31,974.9181269016226,1995
32,1003.3155568678604,1994
33,1035.6874673535535,1994
34,1067.6695949397863,1991
35,1107.5722720993313,1988
36,1135.495902456045,1994
37,1153.0064545370517,1995
38,1186.2768681950674,1993
39,1209.6923162798394,1991
40,1239.4859337868515,1995
41,1269.7758530446422,1993
42,1294.5289025978436,1993
43,1322.7371283266891,1994
44,1350.1727728933397,1988
45,1374.4763047540116,1985
46,1409.7374852743676,1991
47,1430.5226430969003,1991
48,1445.4747515052077,1995
49,1465.6657711236703,1988
