Pop_id,Peak_time,Peak_height
0,728.9138312299142,1999
1,992.1251663772183,1997
2,1130.9120828330806,1992
3,1328.9736148881536,1996
4,1615.0114029352962,1996
5,1786.2778974763412,1996
6,2061.6018699573488,1997
7,2149.7505111061987,1998
8,2428.5617792677112,1994
9,2663.869933884366,1996
10,2844.5501740649006,1996
11,3127.94596341148,1995
12,3279.1416570518945,1998
13,3521.3455181857594,1998
14,3721.3700027979125,1999
15,3872.5863568535065,1999
16,4123.238487638555,1996
17,4426.329575281847,1993
18,4686.42324005923,2000
19,4867.579433494831,1997
20,5035.846403530028,1997
21,5265.596775578634,1994
22,5484.130559187568,1998
23,5739.207537587928,1995
24,5856.484678395834,1997
25,6084.52161538969,1999
26,6336.5596525755545,1997
27,6530.013701926716,1994
28,6783.03583054499,1995
29,6975.348918556622,1999
30,7269.648749726016,1998
31,7424.503414915155,1992
32,7703.000120177033,1998
33,7883.626877104123,1993
34,8163.023057876622,1997
35,8490.857446720207,1997
36,8602.061493457553,1995
37,8849.276867500175,1997
38,9025.91152991598,1997
39,9161.126637286776,1998
40,9414.314205890898,1999
41,9607.629986012376,1998
42,9872.956374877145,1996
43,10183.368290568225,1997
44,10320.849393589135,1997
45,10493.448529540417,1997
46,10748.760071770672,2000
47,10911.442232238625,1999
48,11182.755142340777,1999
49,11472.21594211698,1994
