Pop_id,Peak_time,Peak_height
0,95.78495253986016,2000
1,118.93444298022585,2000
2,141.04345623342678,2000
3,174.57915318375643,2000
4,178.40418310631355,2000
5,203.29974805337844,2000
6,226.70887908421233,2000
7,252.2587937562979,2000
8,277.1418800351951,2000
9,296.2040974534749,2000
10,348.4950796214412,2000
11,349.98830222283243,2000
12,380.7230694613736,2000
13,377.96048236486143,2000
14,406.61934478041877,2000
15,432.0088925561819,2000
16,465.18795050216454,2000
17,488.72786104617154,2000
18,518.8125874084242,2000
19,547.5221730749711,2000
20,569.5415323798753,2000
21,594.3776877216465,2000
22,614.8081736046507,2000
23,630.6819892075252,2000
24,672.3449848492952,2000
25,692.2482654538709,2000
26,702.3982202402638,2000
27,728.4153866406729,2000
28,752.114434873249,2000
29,794.3860622319852,2000
30,813.0338566321747,2000
31,846.7557469707973,2000
32,878.6658692992152,2000
33,888.5631990621641,2000
34,909.6492290213727,2000
35,937.6834576936307,2000
36,950.5681444197346,2000
37,1001.3459532160006,2000
38,1008.9736813798834,2000
39,1035.9981599394534,2000
40,1051.1818467187359,2000
41,1079.836759407549,2000
42,1109.01571370552,2000
43,1114.8231831371295,2000
44,1134.5036423933907,2000
45,1153.9320933851156,2000
46,1187.0475780483207,2000
47,1207.6061503113792,2000
48,1247.8035066845034,2000
49,1264.2809457713427,2000
