Pop_id,Peak_time,Peak_height
0,68.32892559580544,1943
1,94.16928654430897,1949
2,121.18709728066825,1960
3,150.4564642023937,1954
4,174.37134736726247,1965
5,192.993424251536,1962
6,220.77495299791283,1959
7,243.04094020635742,1943
8,270.21508598937436,1969
9,294.6032907837999,1941
10,319.83266595171597,1952
11,350.4713875661476,1951
12,370.2238781840871,1961
13,391.4732077320806,1944
14,415.2957649961027,1961
15,447.3256046939198,1945
16,453.9793483997518,1950
17,472.83271945668815,1945
18,494.31145785437934,1950
19,516.7147506745276,1962
20,544.6049034138262,1963
21,576.7056394977507,1946
22,607.544131604947,1952
23,616.780826306291,1969
24,639.8041932910577,1955
25,663.0526015048004,1965
26,688.1277957375568,1946
27,711.0508752013643,1960
28,733.9056954187489,1954
29,757.1495733903052,1957
30,778.8818033782601,1956
31,802.1538442268712,1965
32,826.3688071496339,1957
33,839.5488845116847,1959
34,866.5019363803326,1959
35,884.7000953051571,1948
36,907.0736449894191,1955
37,927.121714399131,1954
38,956.3166842255829,1965
39,980.7190186675347,1956
40,1002.832238895797,1953
41,1026.1702709837243,1951
42,1041.5391559284149,1959
43,1063.7106300301828,1952
44,1077.943550641273,1960
45,1097.6307670216274,1963
46,1116.3374046878414,1945
47,1133.3780828894564,1952
48,1156.5275531153072,1943
49,1184.082128437011,1962
