Pop_id,Peak_time,Peak_height
0,102.09034871750151,2000
1,123.28661396622356,1999
2,138.1730094096616,1999
3,162.52958175554886,2000
4,183.51982524017095,2000
5,189.87994830893865,1999
6,225.18054689889777,2000
7,245.42826398115304,2000
8,263.7853512299696,2000
9,281.0277748189009,1999
10,312.70740637186765,2000
11,318.70065923491035,1998
12,345.01287734521804,1999
13,376.20681824633857,1996
14,398.3284839559194,2000
15,419.7870864282978,2000
16,436.26956814272285,1999
17,459.8859197136135,2000
18,500.98037551213855,1998
19,511.33914966662826,1999
20,554.0304283814833,2000
21,572.6390983158916,2000
22,588.9992922718276,1998
23,615.1523921583135,1998
24,624.207605763916,2000
25,632.2875750479728,2000
26,665.1661323641549,1999
27,674.4035969182166,2000
28,705.2472001761585,1999
29,736.2812944620214,2000
30,762.9178008051198,2000
31,774.6860330868953,2000
32,801.8337968571781,1999
33,818.2723799558659,2000
34,843.8295337032117,2000
35,865.2200463439856,1999
36,889.2004909384627,1999
37,926.2280625732201,1999
38,947.9406159909911,2000
39,978.346868499558,2000
40,1009.447462343602,1998
41,1026.814064007507,1999
42,1040.2946212014594,1998
43,1072.5342130043532,2000
44,1089.3729387987128,1999
45,1121.2673572879348,2000
46,1151.4906064145282,1998
47,1169.7727525907771,1999
48,1185.1097074115248,1999
49,1206.9891328882961,2000
