Pop_id,Peak_time,Peak_height
0,97.68973365822137,2000
1,126.70014916316832,2000
2,175.6674878094572,2000
3,177.43533617754608,2000
4,210.00544187064585,2000
5,210.60265234997382,2000
6,243.65868457388135,2000
7,278.65309302803075,2000
8,294.5280226597402,2000
9,321.4749850543057,2000
10,337.39041282043837,2000
11,396.70634608635555,2000
12,386.9766929755933,2000
13,428.0541910767001,2000
14,449.0463901513128,2000
15,503.89665166142555,2000
16,500.8676506932904,2000
17,539.1615888259457,2000
18,543.7386694062336,2000
19,581.2770061717813,2000
20,597.6706587134561,2000
21,619.8725791412129,2000
22,642.9040160817984,2000
23,677.4771032468881,2000
24,689.440998083281,2000
25,707.6866898897746,2000
26,754.4305700887379,2000
27,757.7589694181064,2000
28,777.5365143101982,2000
29,807.5091900776524,2000
30,834.8641873571459,2000
31,859.9621677533826,2000
32,876.1150234366429,2000
33,898.6417578319712,2000
34,922.9747507890519,1999
35,943.4862818969203,2000
36,965.8943648037693,2000
37,996.6622629981899,2000
38,1012.6963737735948,2000
39,1033.1324760842283,2000
40,1078.4132812778157,2000
41,1079.5399499911357,2000
42,1106.3675241725646,2000
43,1128.3741433753337,2000
44,1145.712784083074,2000
45,1165.1262409078008,2000
46,1180.8877323342197,2000
47,1224.4040997651382,2000
48,1243.5627189812342,2000
49,1257.8101587306846,2000
