Pop_id,Peak_time,Peak_height
0,53.18633347075306,1806
1,60.20833465600865,1832
2,68.18100317484692,1826
3,78.85785873214681,1833
4,84.75413923796245,1820
5,95.64005445573993,1838
6,99.6250970450416,1827
7,104.03281597290434,1790
8,113.07022457998038,1819
9,122.26151099173508,1831
10,131.2492865868134,1810
11,138.3601638452893,1838
12,146.87256762113287,1792
13,155.63062410085558,1820
14,166.29328011836674,1817
15,169.75629299413882,1821
16,173.24271771312198,1820
17,177.68414364155123,1814
18,188.92284385833133,1837
19,193.20251587541284,1843
20,202.4393847798804,1822
21,212.2419130726479,1824
22,219.7041608035348,1822
23,231.77651062371785,1849
24,236.77559653639392,1808
25,245.45502290010973,1826
26,252.62346296751616,1816
27,260.7378829924299,1842
28,270.59759852374526,1830
29,277.18202534448494,1811
30,282.72753684607983,1826
31,288.1654033604002,1834
32,297.71782052134216,1811
33,307.6850647176011,1826
34,310.6394445441554,1838
35,318.7419098405198,1841
36,323.7122168472198,1820
37,331.68019541775215,1820
38,337.44485773385964,1793
39,347.4336217138627,1826
40,351.84796035348825,1810
41,360.20229262132136,1826
42,370.7374411814013,1837
43,380.026756686792,1839
44,390.170403738287,1812
45,399.7318205971879,1821
46,406.6877047881165,1830
47,415.16071627343825,1795
48,424.8081748757597,1814
49,429.6722491025908,1815
