Pop_id,Peak_time,Peak_height
0,75.85623532724948,9018
1,84.5317550446394,9073
2,95.17405114947259,9142
3,106.83135347233379,9060
4,116.21517468013148,9117
5,127.22254821083757,9131
6,140.14772526125788,9125
7,150.50389300617013,9091
8,157.29479628860477,9124
9,168.6531583094998,9088
10,178.28802984310084,9076
11,188.1687326959485,9107
12,197.67066420959026,9166
13,208.6190581147334,9124
14,217.2688704910809,9082
15,226.78218932586114,9091
16,237.95807979543625,9082
17,248.82695924694588,9105
18,259.872573504977,9082
19,267.2515188745827,9066
20,278.0792774058351,9141
21,287.18952820413136,9132
22,296.8601485239548,9102
23,308.3221312239041,9100
24,315.84227367854515,9122
25,327.5523574312537,9123
26,338.11314994053106,9104
27,348.99234665808666,9072
28,357.51704552986365,9115
29,367.82123290598815,9079
30,379.66611597784987,9199
31,390.4970167109341,9078
32,400.61388845745773,9171
33,411.97765130634167,9156
34,422.51397954795266,9104
35,434.0179928192004,9092
36,446.20286237918174,9118
37,454.64960836088494,9054
38,461.279819988826,9080
39,470.09481338040183,9067
40,481.32376535356497,9112
41,490.62688703955314,9083
42,501.8037092208063,9090
43,512.8378044086879,9089
44,522.6208531771143,9118
45,533.1918692020367,9108
46,542.5236350019509,9071
47,552.33623204012,9082
48,563.2474005659044,9086
49,571.966483889119,9155
50,583.9444270796103,9068
51,594.6367025740991,9149
52,604.5703959590004,9101
53,616.1809713537527,9101
54,623.5923873974172,9058
55,637.0721450345218,9082
56,644.7933493588638,9089
57,652.5377293019682,9083
58,662.0668495943098,9124
59,670.6433619364714,9104
60,683.4778810096642,9065
61,694.241807298294,9150
62,702.2399059063675,9089
63,713.2929179233386,9109
64,723.6183756066512,9095
65,734.5157090492792,9025
66,742.4210463535163,9084
67,754.8345579857053,9060
68,765.199327079709,9099
69,774.8114868433554,9113
70,785.8660155037483,9072
71,795.0298378908884,9112
72,805.6503457255944,9097
73,815.834413352516,9086
74,828.0564681492801,9073
75,839.1248359548599,9151
76,851.2194020647727,9089
77,858.2828620886693,9118
78,870.1350060180345,9122
79,880.4977344021116,9134
80,890.656236734323,9062
81,902.470606804393,9122
82,911.0334637813536,9081
83,915.6365309432888,9106
84,926.0598385252296,9163
85,935.9195592850323,9094
86,943.7056317683765,9113
87,955.3140810166531,9135
88,966.1923222309401,9087
89,977.7494433092099,9124
90,987.5710904340426,9138
91,1000.3526447537937,9114
92,1010.9621500582298,9032
93,1021.5083810480317,9089
94,1032.0027878586393,9048
95,1041.5887666736287,9085
96,1051.57774919913,9127
97,1064.2342426528862,9089
98,1075.890426769132,9145
99,1086.0621477249908,9090
