Pop_id,Peak_time,Peak_height
0,64.44670812636278,1780
1,85.16317810932456,1807
2,108.93491177489102,1822
3,136.4999467676996,1842
4,155.1932687348916,1807
5,176.0260323228732,1826
6,186.2593243522233,1814
7,214.91911333865306,1832
8,249.27784433825158,1852
9,267.57257257739826,1811
10,293.4022688017184,1817
11,315.06590810320245,1818
12,333.8553721560783,1814
13,359.64417526222854,1801
14,377.5138645173062,1797
15,401.1291007110155,1807
16,424.51060484716373,1831
17,447.2156933474195,1816
18,467.09197822501386,1841
19,494.971652973907,1823
20,519.4460602770437,1837
21,543.7016724859798,1828
22,564.0960870137117,1840
23,585.2472224926487,1809
24,612.9217883626053,1815
25,634.7268176832813,1821
26,659.8344937880024,1824
27,684.9812021226369,1820
28,711.1669290163514,1821
29,735.652769573186,1825
30,758.2204878116997,1800
31,781.1859083024782,1809
32,799.2128858851747,1806
33,822.3478239422601,1816
34,844.7064246302375,1814
35,875.7811251857007,1797
36,905.130332865281,1825
37,921.5554229433907,1835
38,946.9028118895035,1821
39,975.8907042709549,1829
40,1000.2215980034805,1835
41,1006.320688915648,1812
42,1033.3324021787391,1830
43,1062.7951365001377,1803
44,1084.2549668746167,1809
45,1107.0179333329263,1827
46,1121.7888619603514,1814
47,1142.1374900248395,1833
48,1166.127766007654,1822
49,1188.551868039293,1843
