Pop_id,Peak_time,Peak_height
0,57.654699440217456,3641
1,81.7242168482045,3671
2,104.96638593413724,3643
3,124.31504459036427,3635
4,143.0633564342671,3650
5,166.35312082949233,3651
6,184.53469211116666,3645
7,207.31668110415606,3594
8,236.1350860895274,3641
9,258.80205105353815,3623
10,284.55760592674636,3629
11,304.59066673087665,3626
12,329.4482464446106,3637
13,359.94899678001593,3617
14,385.22962547161933,3655
15,405.93406549555084,3618
16,425.8398314699651,3615
17,445.78093149901576,3614
18,464.74953190472763,3643
19,492.4591022901381,3646
20,507.63050154230484,3602
21,535.179268668669,3664
22,555.7120603485687,3612
23,575.4438869213883,3647
24,592.9338038164761,3639
25,608.8795904452979,3617
26,636.4844471306862,3651
27,650.6605525778635,3615
28,667.2200459504014,3667
29,690.6478437756305,3660
30,715.3261041137952,3621
31,735.4497806905172,3642
32,761.6841908412431,3628
33,786.1596741721138,3625
34,807.0026589366029,3595
35,832.0440967140604,3642
36,855.0085713998894,3671
37,870.5102477630218,3639
38,898.0736127111328,3642
39,913.9038722189588,3662
40,933.3124051876084,3591
41,952.6617635818543,3608
42,977.2521071736236,3604
43,1002.7529678955837,3651
44,1024.0759045203502,3673
45,1040.506972389974,3642
46,1066.4039696020207,3647
47,1084.4823098175953,3612
48,1107.783683630328,3623
49,1128.1751182081643,3645
50,1146.35719054288,3618
51,1168.8687896218114,3649
52,1190.4721856701822,3619
53,1214.1253864237672,3656
54,1241.1424685836475,3608
55,1263.4384375458844,3606
56,1286.543774327009,3653
57,1302.3155160705096,3633
58,1329.3374778494997,3627
59,1356.564118912767,3663
60,1380.2154178190535,3622
61,1390.9540235409966,3672
62,1414.5875941168442,3618
63,1433.919345560131,3662
64,1457.6205194865813,3622
65,1482.4166121887547,3622
66,1505.2144103814057,3635
67,1528.4969691590584,3650
68,1548.6231915513313,3656
69,1572.0863334627372,3609
70,1585.6972945622208,3630
71,1611.4671087539696,3631
72,1640.3318962529695,3627
73,1658.5705659338391,3640
74,1681.0066836328047,3591
