Pop_id,Peak_time,Peak_height
0,567.5025382289404,1815
1,668.3887350124604,1846
2,757.296029061426,1810
3,823.4044981019163,1829
4,925.32837221655,1807
5,1022.8667615600503,1824
6,1120.440272912986,1828
7,1203.1363479092265,1815
8,1307.9455694367607,1805
9,1401.705520455596,1847
10,1498.745737835347,1840
11,1609.009222475147,1826
12,1690.3282846777429,1823
13,1792.5337450610898,1839
14,1917.809986026868,1826
15,1986.1265852230451,1833
16,2106.1090332375165,1835
17,2227.485041329219,1805
18,2295.916609773161,1852
19,2410.7859268139036,1802
20,2499.969261055322,1825
21,2608.852308392824,1831
22,2682.3104955265335,1827
23,2792.261481981772,1832
24,2900.1471060404633,1840
25,2952.5210137725585,1820
26,3082.092203281139,1807
27,3181.548379860533,1811
28,3265.093121328395,1811
29,3351.002170267987,1835
30,3410.07078233309,1809
31,3464.305030689355,1805
32,3525.287881299623,1807
33,3636.318735086508,1830
34,3707.7185400483763,1840
35,3815.89852759768,1823
36,3890.4965295958577,1822
37,3984.45164784389,1827
38,4052.4519542214275,1822
39,4185.485185220983,1824
40,4253.054225671934,1806
41,4344.69670158109,1826
42,4443.205717178593,1801
43,4527.589288921012,1825
44,4591.759214965849,1818
45,4706.515930252616,1848
46,4791.143548178971,1823
47,4884.576686689277,1848
48,4961.290460519425,1820
49,5067.999562232401,1845
