Pop_id,Peak_time,Peak_height
0,526.0964310077866,1821
1,720.8443635535782,1823
2,878.960285793912,1818
3,1020.9554295827141,1797
4,1153.4385531610153,1825
5,1255.1719156621145,1836
6,1433.4254522803203,1833
7,1623.4587720034842,1824
8,1818.4168505079754,1800
9,1955.6464428773265,1834
10,2130.4262946212148,1804
11,2261.8750558066163,1817
12,2420.7376972435213,1817
13,2588.38777566068,1813
14,2820.8767938597034,1827
15,2966.4220524176426,1812
16,3105.3528514076706,1859
17,3291.291572493302,1809
18,3484.3571584732663,1831
19,3653.4275576806403,1814
20,3842.8429524212947,1826
21,3989.9321856268734,1828
22,4149.684282464376,1819
23,4300.74936953588,1817
24,4496.0171142882655,1817
25,4616.341360022564,1833
26,4792.949725180693,1831
27,4931.282380552302,1823
28,5113.377829342685,1841
29,5291.468903217246,1808
30,5409.992679503991,1819
31,5606.052388096639,1837
32,5744.596018238167,1834
33,5899.583318124866,1830
34,6076.242573162885,1830
35,6192.4735518164,1800
36,6355.765427645541,1823
37,6528.016172015175,1847
38,6731.397412106272,1809
39,6892.194935508805,1820
40,7065.913017422292,1811
41,7238.405956857367,1838
42,7323.7639636731055,1825
43,7528.560295911934,1821
44,7687.457765167094,1811
45,7870.5283139675885,1830
46,8068.685150921285,1815
47,8250.333753410838,1798
48,8375.651680603387,1845
49,8500.004470449163,1805
