Pop_id,Peak_time,Peak_height
0,540.7751051589211,1813
1,707.5143734470922,1821
2,928.1696972484611,1817
3,1184.9694718037658,1829
4,1380.0899087754724,1821
5,1695.0046757762984,1837
6,1848.8154162236935,1799
7,2088.478476972506,1809
8,2285.541654364233,1815
9,2548.9150465118023,1810
10,2822.1514694886664,1819
11,3114.727023127141,1829
12,3416.418658389707,1790
13,3553.844898387635,1826
14,3839.596290550871,1829
15,3954.629478088709,1832
16,4178.246734104751,1828
17,4409.450503653674,1833
18,4636.476972111022,1830
19,4842.572305042972,1817
20,5108.142978223378,1831
21,5293.013454924845,1822
22,5545.87974827658,1832
23,5717.65451535084,1798
24,5970.779325298208,1830
25,6280.328306793013,1809
26,6477.2596190969425,1820
27,6730.404066201595,1833
28,6986.764105524734,1829
29,7064.713883746537,1814
30,7244.073173610569,1831
31,7498.51070712852,1841
32,7697.719529935297,1814
33,7905.554679433465,1844
34,8131.486885519368,1803
35,8337.005275934245,1820
36,8531.240191516084,1813
37,8771.695691912244,1822
38,8986.381726038202,1835
39,9216.937773794103,1823
40,9479.099179158637,1816
41,9705.86519183283,1834
42,9890.897442644275,1822
43,10134.11194188658,1840
44,10349.316498440337,1792
45,10486.210986968508,1829
46,10710.234187823713,1804
47,10989.978700100064,1825
48,11212.370788353759,1815
49,11456.699689943487,1820
