Pop_id,Peak_time,Peak_height
0,791.8583442545787,1811
1,884.2384787447659,1798
2,981.1493243946154,1810
3,1043.1434311668374,1827
4,1137.9530078731138,1816
5,1148.4110599271442,1799
6,1242.4081260262722,1807
7,1367.156747025636,1816
8,1420.1918008027355,1831
9,1530.316295657849,1824
10,1626.6753422025527,1817
11,1691.4663021773392,1789
12,1768.5365854475565,1790
13,1840.5610759741785,1806
14,1954.1318217305593,1830
15,2039.144150101302,1854
16,2132.3926538276382,1843
17,2234.25084220285,1822
18,2278.506691071809,1827
19,2394.4936901868223,1827
20,2485.77192165167,1842
21,2579.3085920308663,1812
22,2647.7508663350527,1832
23,2767.796925275967,1811
24,2839.3378044204555,1835
25,2935.5698684678305,1824
26,3013.144961520157,1835
27,3115.3353954981344,1819
28,3169.697508793921,1801
29,3298.905182308134,1816
30,3371.266979218553,1800
31,3479.0453369450324,1819
32,3569.313295065663,1830
33,3667.8796956800084,1819
34,3712.928836436084,1830
35,3768.8573057919516,1821
36,3861.950502842729,1821
37,3946.6339481678815,1837
38,4028.2260703966595,1803
39,4135.111069235012,1811
40,4207.986256103561,1825
41,4280.098828237874,1838
42,4325.735594251332,1828
43,4441.0039434446735,1840
44,4484.455565234833,1824
45,4565.639233716795,1844
46,4614.695765392725,1803
47,4670.3229899739135,1848
48,4753.25427247136,1834
49,4813.340583063268,1834
