Pop_id,Peak_time,Peak_height
0,672.4885524348798,1804
1,766.6766605488071,1791
2,859.3983137815566,1839
3,1002.8312807460511,1811
4,1109.2539205950268,1806
5,1239.1484116461488,1816
6,1373.7793553647446,1842
7,1455.3077917633238,1828
8,1565.0656740097222,1818
9,1660.8315922471777,1860
10,1781.7283984821377,1808
11,1858.8023162288887,1802
12,1965.1737914536775,1802
13,2109.81490165839,1827
14,2189.3639850686914,1827
15,2319.4639763696446,1820
16,2446.3079565701373,1818
17,2522.7861525421113,1822
18,2641.971278110901,1817
19,2763.6977938942114,1834
20,2852.431934773292,1843
21,2988.0764828741,1829
22,3099.3917634505005,1810
23,3228.0681688113264,1816
24,3374.653256510913,1818
25,3486.6480005057024,1800
26,3575.1100948981325,1818
27,3707.747398725163,1824
28,3856.1434322550294,1810
29,3989.502231089735,1808
30,4089.055684738368,1820
31,4178.0056103867355,1819
32,4301.9447177964,1815
33,4424.642511688927,1824
34,4491.493211893341,1842
35,4594.909626860357,1842
36,4718.078987108673,1795
37,4829.713361225942,1825
38,4950.141921062303,1833
39,5053.634825419601,1817
40,5175.537634813038,1817
41,5274.811489923836,1820
42,5375.905653466107,1834
43,5479.863735749614,1805
44,5559.79331337748,1813
45,5639.278984337167,1812
46,5698.1535719568,1829
47,5782.906351569944,1826
48,5885.8429063445565,1818
49,5978.00432644764,1829
