Pop_id,Peak_time,Peak_height
0,103.4144337716468,2000
1,131.08024464384278,1998
2,154.28628952264705,1999
3,200.80172341344442,1998
4,211.98126991398527,2000
5,238.21544266872925,1999
6,264.4621896634917,1998
7,297.57956382212177,1999
8,319.2386813476392,2000
9,356.91126381649804,1999
10,382.169349806662,1999
11,411.9371739107432,1999
12,433.1421118880869,2000
13,463.1178047825496,2000
14,495.4528166519443,1999
15,511.32942539879133,2000
16,533.676744195295,1999
17,574.0513519423215,2000
18,593.0468221730026,2000
19,612.2678775483621,2000
20,630.6522730815967,2000
21,674.24645114577,1998
22,678.8194731705744,2000
23,720.3759460236994,2000
24,736.4997266239593,2000
25,770.4197673223463,2000
26,787.787351251343,1997
27,828.0359886185022,1999
28,849.6447021532649,1996
29,869.5162194735541,2000
30,901.5831430131963,1999
31,916.4799224120155,1999
32,946.074157142159,1998
33,976.6937651540657,2000
34,990.7671776194418,1999
35,1022.6073070556923,1999
36,1061.9595337665826,2000
37,1067.902963424265,1999
38,1106.3122482918493,2000
39,1128.2132460835662,2000
40,1165.3592058647037,2000
41,1190.856119036436,2000
42,1200.0381427508341,1998
43,1245.0275862037404,1998
44,1264.4256850205372,1999
45,1313.8411854449078,2000
46,1331.723764813132,2000
47,1347.26561840244,2000
48,1379.5001487443822,1999
49,1404.4114211083559,1999
