Pop_id,Peak_time,Peak_height
0,45.548167412445196,1814
1,68.09831266652117,1822
2,97.58964606068493,1812
3,114.85400400086017,1823
4,141.05055507750444,1802
5,165.7378833147684,1836
6,197.70618499089883,1815
7,221.43680976077,1796
8,245.0167120811385,1821
9,258.1381414803996,1803
10,278.26013457109485,1818
11,309.80651560057635,1826
12,345.32292070466974,1824
13,376.38559750888453,1807
14,399.8476335056686,1803
15,431.1768435184232,1817
16,454.61112091024637,1826
17,480.4834242368674,1803
18,517.5890107188507,1810
19,548.1979457792648,1813
20,581.4346356430992,1844
21,612.821168277478,1808
22,635.6628946371796,1826
23,663.1484216423725,1808
24,686.4307518310496,1808
25,714.994027607156,1822
26,736.7957006996598,1826
27,753.7688490217156,1821
28,783.7045487727489,1818
29,810.0872270730124,1827
30,847.4289181650353,1815
31,877.8550504039046,1825
32,899.5515324324099,1827
33,926.8596256431916,1826
34,944.760803751535,1816
35,970.4985929686859,1814
36,1006.6811765104226,1807
37,1027.8619196479292,1800
38,1043.5435777445587,1835
39,1073.3491484540718,1808
40,1102.830139008522,1812
41,1136.5815712672766,1818
42,1157.010594926945,1816
43,1192.0092731401992,1830
44,1220.2220480447186,1833
45,1247.9368223592478,1815
46,1276.682473716856,1795
47,1308.689537916945,1814
48,1339.5673797149354,1797
49,1357.3856902140528,1824
