Pop_id,Peak_time,Peak_height
0,61.58323423585927,1796
1,64.55163463790133,1818
2,74.95812335693401,1827
3,87.31488567177472,1811
4,100.03898771135563,1812
5,112.32209696527134,1812
6,124.97693268125836,1812
7,137.17215002316803,1803
8,148.1382070345913,1808
9,161.09782101753805,1803
10,171.86403409762534,1827
11,187.10213304348434,1808
12,199.12258984943227,1813
13,211.10560663107174,1812
14,219.4680130437073,1819
15,232.88894037421994,1816
16,242.25880702560426,1818
17,252.16882034312508,1829
18,263.6754758813846,1808
19,279.6052084139107,1822
20,292.30090955816524,1806
21,306.73013776080796,1809
22,320.106611872967,1832
23,336.57421067210964,1823
24,349.14914997890764,1825
25,362.5384344614303,1811
26,373.9682740906355,1796
27,386.41551415200394,1816
28,396.6649927492239,1799
29,409.3420298141642,1826
30,420.83403325740096,1808
31,434.10565192251045,1798
32,446.4332819107015,1806
33,457.73573372215,1806
34,472.69675706424505,1802
35,484.1056531950337,1806
36,496.8591665310093,1782
37,510.82371628604574,1812
38,523.1029786955984,1795
39,534.2650177272624,1806
40,549.4121351113073,1772
41,561.4878527048675,1791
42,576.062367409207,1808
43,588.2760096073059,1793
44,603.0430761262361,1803
45,613.8955449814064,1805
46,627.9648242268672,1793
47,639.1913726514025,1795
48,651.2777345970441,1776
49,666.2382118438724,1820
